"1.5907437801361084,4175.80,184.30"
"1.5907437801361084,351.40,368.95"
"1.6306374073028564,526.95,553.90"
"1.6306374073028564,702.55,738.95"
"1.6675384044647217,878.20,923.65"
"1.6685357093811035,1054.00,1107.90"
"1.7034423351287842,1230.00,1292.05"
"1.7044398784637451,1406.00,1476.25"
"1.738349437713623,1581.85,1660.70"
"1.738349437713623,1757.35,1845.45"
"1.7742531299591064,1932.70,2030.25"
"1.8091599941253662,2108.10,2214.85"
"1.810157060623169,2283.70,2399.20"
"1.8450636863708496,2459.60,2583.35"
"1.8450636863708496,2635.65,2767.50"
"1.8809678554534912,2811.60,2951.90"
"1.8809678554534912,2987.25,3136.55"
"1.9168717861175537,3162.65,3321.25"
"1.9168717861175537,3337.95,3506.00"
"1.9527757167816162,3513.40,3690.50"
"1.9527757167816162,3513.35,3690.50"
"1.9886796474456787,3513.75,3690.00"
"1.9886796474456787,3514.20,3689.20"
"2.0235862731933594,3514.50,3688.55"
"2.024583578109741,3514.40,3688.50"
"2.05849289894104,3513.90,3689.00"
"2.0943973064422607,3513.25,3689.50"
"2.0943973064422607,3512.85,3689.70"
"2.1293039321899414,3512.90,3689.45"
"2.130300760269165,3513.40,3688.85"
"2.1652073860168457,3514.00,3688.35"
"2.1662046909332275,3514.20,3688.35"
"2.201111316680908,3514.00,3688.75"
"2.201111316680908,3513.40,3689.40"
"2.2370152473449707,3512.85,3689.80"
"2.2370152473449707,3512.70,3689.65"
"2.2719218730926514,3513.05,3689.10"
"2.2729194164276123,3513.65,3688.55"
"2.308824062347412,3514.15,3688.25"
"2.308824062347412,3514.20,3688.45"
"2.3427329063415527,3513.80,3688.95"
"2.3437299728393555,3513.15,3689.45"
"2.378636598587036,3512.80,3689.70"
"2.413543224334717,3512.80,3689.50"
"2.4145405292510986,3513.25,3689.00"
"2.4494471549987793,3513.85,3688.55"
"2.450444459915161,3514.15,3688.50"
"2.485351085662842,3513.95,3688.90"
"2.4863486289978027,3513.40,3689.50"
"2.5212554931640625,3512.85,3689.90"
"2.5212554931640625,3512.70,3689.85"
"2.557158946990967,3513.10,3689.40"
"2.557158946990967,3513.70,3688.90"
"2.5930631160736084,3514.20,3688.55"
"2.5930631160736084,3514.25,3688.75"
"2.628966808319092,3513.80,3689.35"
"2.628966808319092,3513.20,3690.00"
"2.6628761291503906,3512.90,3690.35"
"2.6987810134887695,3513.10,3690.15"
"2.6987810134887695,3513.70,3689.60"
"2.7346842288970947,3514.40,3689.05"
"2.7346842288970947,3514.80,3689.15"
"2.7695908546447754,3514.65,3690.15"
"2.7705883979797363,3514.40,3691.70"
"2.805495023727417,3514.35,3692.65"
"2.8064920902252197,3514.70,3692.45"
"2.8413987159729004,3515.65,3691.30"
"2.8413987159729004,3516.90,3690.45"
"2.877302885055542,3517.80,3690.55"
"2.877302885055542,3518.25,3690.85"
"2.9132068157196045,3518.10,3691.45"
"2.9132068157196045,3518.10,3692.25"
"2.9471161365509033,3518.60,3693.10"
"2.948113441467285,3519.50,3693.60"
"2.9830198287963867,3520.55,3693.35"
"3.018923759460449,3521.70,3693.25"
"3.0199220180511475,3522.50,3693.70"
"3.054827928543091,3522.70,3694.25"
"3.054827928543091,3522.60,3694.60"
"3.0897343158721924,3522.85,3694.80"
"3.0907318592071533,3523.45,3695.40"
"3.125638723373413,3524.40,3695.40"
"3.126635789871216,3525.30,3694.40"
"3.1615424156188965,3525.90,3693.20"
"3.1625397205352783,3526.10,3692.75"
"3.197446346282959,3525.75,3693.55"
"3.197446346282959,3524.95,3695.20"
"3.2333505153656006,3524.40,3696.10"
"3.2333505153656006,3524.45,3695.70"
"3.2672595977783203,3524.90,3695.30"
"3.303163766860962,3525.55,3695.15"
"3.303163766860962,3525.60,3695.05"
"3.3390679359436035,3524.85,3695.00"
"3.3390679359436035,3523.80,3695.10"
"3.374971628189087,3523.05,3695.45"
"3.374971628189087,3522.70,3695.25"
"3.4098782539367676,3522.85,3694.45"
"3.4108753204345703,3523.30,3693.90"
"3.44578218460083,3523.50,3694.00"
"3.446779727935791,3523.00,3694.60"
"3.4816861152648926,3522.00,3694.85"
"3.4816861152648926,3521.00,3695.10"
"3.517590045928955,3520.55,3695.40"
"3.517590045928955,3520.55,3695.30"
"3.552496910095215,3520.80,3695.05"
"3.552496910095215,3521.15,3694.80"
"3.5874035358428955,3521.30,3694.65"
"3.623307466506958,3520.90,3694.90"
"3.6243045330047607,3520.25,3695.40"
"3.6592116355895996,3519.70,3695.75"
"3.6592116355895996,3519.55,3695.60"
"3.695115327835083,3519.80,3695.15"
"3.695115327835083,3520.35,3694.60"
"3.7310192584991455,3520.80,3694.30"
"3.7310192584991455,3520.75,3694.40"
"3.765925884246826,3520.25,3694.95"
"3.766923189163208,3519.60,3695.55"
"3.8018298149108887,3519.20,3695.75"
"3.8028273582458496,3519.35,3695.50"
"3.8377339839935303,3519.85,3695.00"
"3.8377339839935303,3520.45,3694.55"
"3.87164306640625,3520.70,3694.45"
"3.9075472354888916,3520.45,3694.80"
"3.9085445404052734,3519.85,3695.50"
"3.943450927734375,3519.25,3696.10"
"3.943450927734375,3519.15,3696.10"
"3.9793548583984375,3519.55,3695.55"
"3.9793548583984375,3520.20,3694.85"
"4.0152587890625,3520.70,3694.50"
"4.0152587890625,3520.70,3694.80"
"4.051162958145142,3520.25,3695.50"
"4.051162958145142,3519.70,3696.25"
"4.086069583892822,3519.45,3696.55"
"4.087066888809204,3519.60,3696.25"
"4.121973514556885,3520.20,3695.70"
"4.122970819473267,3520.80,3695.25"
"4.156880140304565,3521.05,3695.20"
"4.156880140304565,3520.85,3695.60"
"4.192784309387207,3520.25,3696.25"
"4.227690696716309,3519.75,3696.60"
"4.2286882400512695,3519.65,3696.50"
"4.26359486579895,3520.05,3696.00"
"4.264592170715332,3520.65,3695.50"
"4.299498796463013,3521.15,3695.15"
"4.299498796463013,3521.20,3695.15"
"4.335402727127075,3520.75,3695.55"
"4.335402727127075,3520.15,3696.10"
"4.371306657791138,3519.80,3696.40"
"4.371306657791138,3519.90,3696.30"
"4.406213045120239,3520.45,3695.65"
"4.4072105884552,3521.00,3695.00"
"4.44211745262146,3521.20,3694.75"
"4.443114519119263,3520.90,3695.05"
"4.477024078369141,3520.35,3695.80"
"4.512927770614624,3519.80,3696.40"
"4.512927770614624,3519.70,3696.35"
"4.547834396362305,3520.10,3695.75"
"4.5488317012786865,3520.75,3695.10"
"4.583738327026367,3521.20,3694.80"
"4.584735870361328,3521.15,3695.10"
"4.619642734527588,3520.70,3695.75"
"4.619642734527588,3520.10,3696.30"
"4.655546426773071,3519.80,3696.40"
"4.655546426773071,3519.95,3696.05"
"4.691450834274292,3520.50,3695.55"
"4.691450834274292,3521.10,3695.25"
"4.7263569831848145,3521.35,3695.35"
"4.727354526519775,3521.05,3695.80"
"4.761263608932495,3520.50,3696.30"
"4.761263608932495,3520.00,3696.65"
"4.797167539596558,3519.90,3696.60"
"4.833071708679199,3520.35,3696.15"
"4.833071708679199,3520.95,3695.55"
"4.867978572845459,3521.40,3695.10"
"4.868975639343262,3521.40,3695.10"
"4.903882026672363,3520.90,3695.60"
"4.904879570007324,3520.25,3696.25"
"4.939786195755005,3519.85,3696.50"
"4.939786195755005,3520.05,3696.20"
"4.975689888000488,3520.60,3695.55"
"4.975689888000488,3521.15,3695.00"
"5.01159405708313,3521.35,3695.00"
"5.01159405708313,3521.10,3695.45"
"5.047497987747192,3520.50,3696.10"
"5.047497987747192,3519.95,3696.45"
"5.081407308578491,3519.80,3696.25"
"5.116313934326172,3520.15,3695.65"
"5.117311239242554,3520.80,3695.00"
"5.153215169906616,3521.25,3694.70"
"5.153215169906616,3521.20,3694.90"
"5.188121795654297,3520.70,3695.45"
"5.189119577407837,3520.00,3695.95"
"5.224026203155518,3519.65,3696.15"
"5.22502326965332,3519.75,3695.85"
"5.259929895401001,3520.25,3695.30"
"5.259929895401001,3520.85,3694.85"
"5.2958338260650635,3521.10,3694.80"
"5.2958338260650635,3520.80,3695.15"
"5.331737518310547,3520.15,3695.70"
"5.331737518310547,3519.60,3696.10"
"5.365647077560425,3519.45,3696.05"
"5.366644382476807,3519.85,3695.55"
"5.401551008224487,3520.40,3695.00"
"5.437455177307129,3520.80,3694.70"
"5.437455177307129,3520.80,3694.90"
